     0/999     5.05G    0.1059   0.03156   0.09951     0.237        25       640   0.01754 5.552e-05  0.006332  0.001895   0.07666   0.04038   0.08562
   203/999     7.18G   0.02262  0.008306  0.007262   0.03819        22       640     0.422    0.7966    0.7467    0.6127   0.02044   0.01053  0.009312
   204/999     7.18G   0.02279  0.008199  0.006932   0.03792        31       640    0.4208    0.8104    0.7354       0.6   0.02044   0.01065   0.00946
   205/999     7.18G   0.02275   0.00824  0.007198   0.03819        17       640    0.4154    0.7933    0.7308    0.6006   0.02044   0.01082  0.009356
   206/999     7.18G   0.02257  0.008089  0.006836   0.03749        31       640    0.4405    0.7962    0.7462     0.616   0.02047   0.01078  0.009106
   207/999     7.18G   0.02259  0.008262  0.006856    0.0377        22       640    0.4307    0.8162    0.7534    0.6202   0.02042   0.01055  0.009252
   208/999     7.18G   0.02268  0.008228   0.00721   0.03812        21       640    0.4141    0.8087    0.7614    0.6206   0.02054    0.0106  0.009259
   209/999     7.18G   0.02275  0.008542  0.007365   0.03865        43       640    0.4312    0.8272    0.7785    0.6371   0.02053    0.0106  0.008981
   210/999     7.18G   0.02284  0.008536  0.007136   0.03851        31       640    0.4391    0.8245    0.7576    0.6168    0.0205   0.01076  0.008801
   211/999     7.18G   0.02236  0.008083  0.006785   0.03723        16       640    0.4426     0.827    0.7631    0.6213   0.02056   0.01085  0.008793
   212/999     7.18G   0.02234  0.007904  0.006491   0.03673        21       640    0.4207     0.807    0.7475    0.6137   0.02053   0.01057  0.008712
   213/999     7.18G   0.02264  0.008562  0.007233   0.03843        30       640     0.419    0.8006     0.757    0.6163   0.02058   0.01064  0.008989
   214/999     7.18G   0.02247  0.008421  0.007057   0.03795        14       640    0.4151    0.8064    0.7574    0.6241   0.02046   0.01054  0.008933
   215/999     7.18G   0.02226  0.008385  0.007639   0.03828        25       640     0.433    0.8092    0.7536    0.6254   0.02047   0.01058  0.009186
   216/999     7.18G   0.02246  0.007988  0.006616   0.03707        21       640    0.4251    0.8063     0.733    0.6023   0.02054   0.01056   0.00918
   217/999     7.18G   0.02246  0.008279  0.006729   0.03747        35       640    0.4288    0.7904    0.7387    0.6085   0.02061   0.01075  0.009296
   218/999     7.18G   0.02307  0.008298  0.006795   0.03816        11       640    0.4381    0.8012    0.7365    0.6042   0.02049   0.01068  0.009471
   219/999     7.18G   0.02231  0.008193  0.006739   0.03724        21       640     0.441    0.8015    0.7359    0.5959   0.02047   0.01078  0.009652
   220/999     7.18G   0.02242  0.008422  0.007034   0.03788        35       640    0.4367     0.793    0.7437    0.6006   0.02043   0.01077  0.009214
   221/999     7.18G   0.02244  0.007985  0.006461   0.03689        21       640     0.429    0.8053     0.753    0.6163   0.02042   0.01068   0.00889
   222/999     7.18G   0.02248  0.008229  0.006893    0.0376        23       640    0.4209    0.8201     0.759    0.6131   0.02043   0.01066  0.009155
   223/999     7.18G   0.02256  0.008126  0.006681   0.03736        14       640    0.4139    0.8107    0.7557     0.612   0.02051   0.01066  0.008867
   224/999     7.18G   0.02161   0.00808  0.006669   0.03635        21       640    0.4319    0.8023    0.7528    0.6133   0.02054   0.01063  0.008677
   225/999     7.18G   0.02276   0.00847  0.006763   0.03799        19       640    0.4504     0.831    0.7646    0.6267   0.02048   0.01043  0.008875
   226/999     7.18G   0.02195  0.008376  0.006754   0.03708        17       640    0.4407     0.835    0.7587    0.6267   0.02048   0.01059  0.009027
   227/999     7.18G   0.02222  0.008599  0.007173   0.03799        28       640    0.4406    0.8256     0.775    0.6342    0.0205    0.0105  0.009427
   228/999     7.18G   0.02255  0.008566   0.00719    0.0383        41       640    0.4346    0.8243    0.7737    0.6359    0.0205   0.01044  0.009098
   229/999     7.18G   0.02243   0.00857  0.007038   0.03804        19       640    0.4414    0.8368    0.7724    0.6378   0.02045   0.01044  0.009064
   230/999     7.18G   0.02224  0.008258  0.006621   0.03712        27       640    0.4421    0.8282    0.7662    0.6273   0.02043    0.0105    0.0091
   231/999     7.18G   0.02297  0.008171  0.006692   0.03784         8       640    0.4656    0.8277    0.7651    0.6321   0.02043   0.01061  0.009021
   232/999     7.18G   0.02193  0.008006   0.00654   0.03648        19       640    0.4711    0.8418    0.7665    0.6278   0.02031   0.01074  0.009198
   233/999     7.18G   0.02238  0.008141  0.006293   0.03682        40       640    0.4611    0.8412    0.7701    0.6241   0.02039   0.01068  0.009041
   234/999     7.18G   0.02222  0.008359   0.00645   0.03703        30       640     0.446    0.8332    0.7585    0.6287   0.02039   0.01068  0.009083
   235/999     7.18G   0.02196  0.008294  0.006956   0.03721        30       640    0.4253     0.811    0.7483    0.6106   0.02022   0.01059  0.009127
   236/999     7.18G   0.02247   0.00804  0.006676   0.03718        21       640    0.4318    0.8068    0.7501    0.6153   0.02027   0.01049  0.009201
   237/999     7.18G   0.02231  0.008286  0.006592   0.03719        22       640    0.4271    0.8029    0.7376    0.6018   0.02029   0.01048  0.009055
   238/999     7.18G   0.02208  0.008063  0.006131   0.03628        25       640    0.4439    0.8203    0.7401    0.6044   0.02033   0.01061   0.00905
   239/999     7.18G     0.022  0.007971  0.006184   0.03615        29       640     0.447    0.8219    0.7441    0.6096   0.02033   0.01072  0.009195
   240/999     7.18G   0.02239  0.008184  0.006591   0.03716        24       640    0.4538    0.8266    0.7357    0.6049   0.02033   0.01064  0.009332
   241/999     7.18G   0.02138  0.007916  0.006256   0.03555        25       640    0.4415    0.8275    0.7549    0.6211    0.0203   0.01066  0.009365
   242/999     7.18G   0.02259  0.007909  0.006102    0.0366        36       640    0.4334    0.8183    0.7532    0.6139   0.02029   0.01055  0.009282
   243/999     7.18G   0.02154  0.007924  0.006527   0.03599        33       640    0.4282    0.7968    0.7587    0.6208   0.02031   0.01063  0.009439
   244/999     7.18G   0.02197  0.008277  0.006276   0.03652        33       640    0.4252    0.7914    0.7587    0.6146   0.02024   0.01073  0.009726
   245/999     7.18G   0.02251  0.008448  0.006743    0.0377        22       640    0.4268    0.8098    0.7583    0.6203   0.02018   0.01072  0.009675
   246/999     7.18G    0.0224  0.007998  0.006129   0.03653        17       640    0.4349    0.8088    0.7569     0.612   0.02019   0.01069  0.009605
   247/999     7.18G   0.02193  0.008183  0.006336   0.03645        18       640    0.4384    0.8116    0.7524    0.6072   0.02016   0.01055   0.00951
   248/999     7.18G   0.02172  0.007942  0.006416   0.03607        35       640    0.4309     0.813    0.7468    0.6091   0.02008   0.01061  0.009459
   249/999     7.18G   0.02159   0.00815  0.006785   0.03652        19       640    0.4127    0.7992    0.7505    0.6155   0.02016   0.01056  0.009513
   250/999     7.18G   0.02196  0.008119  0.006227    0.0363        29       640    0.4035    0.7982    0.7505    0.6206   0.02035   0.01055  0.009556
   251/999     7.18G   0.02227  0.008086  0.006893   0.03725        11       640    0.4162    0.8282    0.7548    0.6232   0.02025   0.01065  0.009312
   252/999     7.18G   0.02185  0.008409  0.006641    0.0369        28       640     0.418    0.8081    0.7572    0.6216   0.02025   0.01054  0.009046
   253/999     7.18G   0.02207  0.008301  0.006354   0.03672        30       640     0.434    0.8257    0.7547    0.6232   0.02026   0.01062  0.008965
   254/999     7.18G   0.02203  0.008543  0.006497   0.03707        46       640    0.4469    0.8186    0.7618    0.6257   0.02029   0.01061  0.009097
   255/999     7.18G   0.02218  0.008069  0.006313   0.03656        28       640    0.4598    0.8115    0.7547    0.6263   0.02032   0.01067  0.009117
   256/999     7.18G   0.02221  0.008563  0.007007   0.03778        38       640    0.4635    0.8301    0.7573    0.6276   0.02026   0.01056  0.009106
   257/999     7.18G   0.02288  0.008651  0.006842   0.03838        27       640    0.4298    0.8177     0.773    0.6448   0.02028   0.01068  0.009049
   258/999     7.18G   0.02236  0.008178   0.00676    0.0373        23       640    0.4251    0.8105    0.7778     0.647   0.02034   0.01072  0.008974
   259/999     7.18G   0.02229  0.008094  0.006532   0.03691        16       640     0.418    0.8208    0.7588    0.6338   0.02031   0.01067  0.009105
   260/999     7.18G   0.02217  0.008294  0.006207   0.03667        30       640      0.42    0.8157    0.7621    0.6297   0.02031   0.01073  0.009282
   261/999     7.18G   0.02176   0.00803  0.005973   0.03577        21       640    0.4231    0.8059    0.7443    0.6106   0.02034   0.01065  0.009191
   262/999     7.18G   0.02155  0.008016  0.005951   0.03552        45       640    0.4232     0.823    0.7487    0.6147   0.02037   0.01069  0.008998
   263/999     7.18G   0.02147  0.007861  0.005693   0.03503        17       640    0.4406    0.8225    0.7636    0.6301   0.02029   0.01077  0.008931
   264/999     7.18G   0.02167  0.008259  0.006268    0.0362        26       640    0.4407    0.8208     0.765    0.6289   0.02026   0.01079  0.008965
   265/999     7.18G   0.02186  0.008025  0.006096   0.03598        27       640    0.4341    0.8167    0.7588    0.6228   0.02034   0.01092  0.009056
   266/999     7.18G    0.0213  0.007881  0.005822     0.035        14       640    0.4292    0.8108    0.7421    0.6075   0.02037   0.01092  0.009101
   267/999     7.18G   0.02158  0.008164     0.006   0.03574        24       640    0.4414    0.7884    0.7364    0.5942    0.0203   0.01089  0.009135
   268/999     7.18G   0.02161  0.008274  0.006401   0.03629        32       640    0.4468    0.8089    0.7583    0.6188   0.02025   0.01088   0.00904
   269/999     7.18G   0.02184  0.007826  0.005811   0.03548        13       640    0.4397    0.8112    0.7609    0.6213   0.02015   0.01092   0.00898
   270/999     7.18G   0.02143  0.008025  0.005856   0.03531        22       640    0.4381    0.8093    0.7579    0.6138   0.02013   0.01097  0.008985
   271/999     7.18G   0.02116  0.007986   0.00615    0.0353        32       640    0.4417    0.8069    0.7562    0.6152   0.02016     0.011    0.0089
   272/999     7.18G   0.02096  0.007713  0.005749   0.03443        22       640    0.4381    0.8076    0.7574    0.6184   0.02019   0.01105   0.00898
   273/999     7.18G    0.0217  0.008054  0.005633   0.03538        20       640    0.4256     0.809    0.7484    0.6116   0.02023   0.01109  0.009014
   274/999     7.18G   0.02107  0.007796  0.005544   0.03441        22       640    0.4276    0.8098    0.7457    0.6119   0.02025   0.01114  0.008917
   275/999     7.18G   0.02201  0.007868  0.006222    0.0361        21       640    0.4426    0.8151    0.7481    0.6111   0.02028    0.0112  0.008825
   276/999     7.18G   0.02189  0.007914  0.005947   0.03575        21       640     0.446    0.8164    0.7448    0.6124    0.0203   0.01122  0.008843
   277/999     7.18G   0.02158  0.007836  0.005633   0.03505        17       640    0.4447    0.8089    0.7338    0.5927   0.02031   0.01125   0.00891
   278/999     7.18G   0.02167  0.008107   0.00598   0.03576        16       640    0.4429    0.8034    0.7297    0.5877    0.0202   0.01109  0.008756
   279/999     7.18G   0.02159  0.008103  0.006118   0.03581        29       640    0.4505    0.8093    0.7427     0.601   0.02017   0.01104  0.008682
   280/999     7.18G   0.02131  0.008051  0.005523   0.03489        31       640    0.4558    0.8182    0.7531    0.6098   0.02017   0.01102  0.008623
   281/999     7.18G   0.02187  0.008026   0.00567   0.03557        31       640    0.4447    0.8094    0.7483    0.6065   0.02018     0.011  0.008664
   282/999     7.18G   0.02207  0.007958  0.005813   0.03584        15       640    0.4422    0.8028    0.7502    0.6094    0.0202   0.01096   0.00865
   283/999     7.18G    0.0213  0.007919   0.00582   0.03504        25       640    0.4484    0.8103    0.7557    0.6149   0.02021   0.01102  0.008725
   284/999     7.18G   0.02087  0.007667  0.005326   0.03386        13       640    0.4552    0.8124    0.7472     0.607   0.02027   0.01103  0.008716
   285/999     7.18G   0.02119  0.007799  0.005506    0.0345        31       640    0.4544     0.815    0.7483     0.609   0.02028   0.01098  0.008707
   286/999     7.18G   0.02159  0.007873  0.005657   0.03512        29       640    0.4537    0.8215    0.7307    0.5937   0.02032   0.01098  0.008674
   287/999     7.18G   0.02111  0.007835  0.005565   0.03451        24       640    0.4555    0.8229    0.7344    0.5983   0.02031   0.01093  0.008627
   288/999     7.18G   0.02124  0.007902  0.005666   0.03481        36       640    0.4419    0.8007    0.7331    0.6016    0.0203   0.01092  0.008641
   289/999     7.18G   0.02153  0.007862  0.005298   0.03468        22       640    0.4474    0.8207    0.7257    0.5949   0.02028   0.01091  0.008597
   290/999     7.18G   0.02102  0.007684  0.005148   0.03385        18       640     0.446     0.803    0.7306    0.6007   0.02028   0.01095  0.008572
   291/999     7.18G   0.02169  0.008317  0.005641   0.03564        22       640     0.456    0.8061    0.7242    0.5911   0.02029   0.01097  0.008505
   292/999     7.18G   0.02186  0.008109  0.005605   0.03557        21       640     0.452    0.8028    0.7257    0.5919   0.02021   0.01092  0.008475
   293/999     7.18G   0.02114  0.007807  0.005588   0.03453        34       640     0.456    0.8049    0.7276    0.5936   0.02024   0.01087  0.008521
   294/999     7.18G   0.02142  0.007778  0.005994    0.0352        27       640    0.4586    0.8241    0.7315    0.5982    0.0202   0.01082  0.008522
   295/999     7.18G   0.02162  0.007764  0.005556   0.03494        21       640    0.4651    0.8264    0.7428    0.6109   0.02021   0.01086  0.008633
   296/999     7.18G   0.02086  0.008074  0.005535   0.03447        29       640    0.4591    0.8246    0.7443    0.6114   0.02022   0.01091   0.00872
   297/999     7.18G   0.02117  0.007886  0.005508   0.03456        32       640    0.4612    0.8234    0.7359    0.6043   0.02021   0.01094  0.008799
   298/999     7.18G   0.02137  0.007805  0.005619   0.03479        31       640    0.4564    0.8229    0.7378    0.6112   0.02015   0.01096  0.008851
   299/999     7.18G   0.02048   0.00769  0.005185   0.03336        33       640    0.4579    0.8321    0.7451    0.6128   0.02014   0.01097  0.008863
   300/999     7.18G   0.02081  0.007796  0.005068   0.03368        20       640    0.4587    0.8338    0.7373    0.6064   0.02014   0.01096  0.008898
   301/999     7.18G   0.02092  0.007738  0.004911   0.03357        22       640    0.4551    0.8214     0.744    0.6119   0.02015   0.01095  0.008932
   302/999     7.18G   0.02104  0.007824  0.005183   0.03405        27       640    0.4572    0.8245    0.7488    0.6118   0.02017   0.01091  0.008869
   303/999     7.18G   0.02063  0.007784   0.00526   0.03368        32       640    0.4555    0.8176    0.7504    0.6114   0.02015   0.01087  0.008836
   304/999     7.18G   0.02069  0.007708  0.005259   0.03365        20       640    0.4502     0.799     0.744    0.6075   0.02016   0.01086  0.008813
   305/999     7.18G   0.02094  0.007626  0.005306   0.03387        15       640    0.4516    0.8071    0.7521    0.6169   0.02017   0.01083  0.008785
   306/999     7.18G   0.02097  0.007873  0.005428   0.03427        34       640    0.4518    0.8092    0.7502    0.6169   0.02017   0.01086  0.008846
   307/999     7.18G   0.02155  0.007836  0.005375   0.03476        19       640    0.4543    0.8054    0.7475    0.6153   0.02019   0.01089  0.008892
   308/999     7.18G   0.02093  0.007808  0.005003   0.03374        46       640    0.4548    0.8047    0.7378    0.6083   0.02017   0.01085  0.008915
   309/999     7.18G   0.02095   0.00779  0.005383   0.03412        20       640    0.4546    0.7908    0.7475    0.6159   0.02016   0.01085  0.008904
   310/999     7.16G   0.02016   0.00724  0.004631   0.03204        25       640    0.4647    0.8056    0.7426    0.6091   0.02015   0.00998  0.008846
   311/999     7.18G   0.02062  0.007331   0.00494   0.03289        27       640    0.4671    0.8076    0.7458    0.6146   0.02015  0.009997  0.008815
   312/999     7.18G   0.02052   0.00753  0.005388   0.03344        12       640     0.471     0.808    0.7455    0.6174   0.02015   0.01003  0.008846
   313/999     7.18G   0.02124  0.007554  0.005056   0.03385        15       640    0.4923    0.8162    0.7484    0.6182   0.02018   0.01008  0.008875
   314/999     7.18G   0.02051  0.007466  0.005205   0.03319        32       640    0.4876    0.8143    0.7506    0.6179   0.02019   0.01006  0.008819
   315/999     7.18G   0.02175  0.007751  0.005191   0.03469        34       640    0.4891    0.8146     0.758    0.6232    0.0202   0.01009  0.008772
   316/999     7.18G   0.02088  0.007668  0.004945   0.03349        27       640    0.4911    0.8158    0.7584    0.6249   0.02026   0.01012  0.008684
   317/999     7.18G   0.02083  0.007568  0.005225   0.03362        11       640    0.4794    0.8064    0.7605    0.6254   0.02026   0.01012  0.008677
   318/999     7.18G   0.02037  0.007632  0.005001   0.03301        28       640    0.4785    0.8074    0.7636    0.6263   0.02025   0.01008  0.008676
   319/999     7.18G   0.02115   0.00773  0.005442   0.03432        21       640    0.4785    0.8094     0.764    0.6251   0.02023   0.01006  0.008635
   320/999     7.18G   0.02025  0.007465  0.005156   0.03287        15       640    0.4735    0.8075    0.7608    0.6237   0.02017   0.01003  0.008594
   321/999     7.18G   0.02045  0.007372  0.004937   0.03276        22       640    0.4802    0.8146    0.7615    0.6261   0.02016   0.01005  0.008564
   322/999     7.18G   0.02121  0.007718  0.005383   0.03431        13       640    0.4846    0.8171    0.7572     0.622   0.02017   0.01008  0.008573
   323/999     7.18G    0.0213  0.007999  0.005582   0.03488        30       640    0.4839    0.8148    0.7519    0.6155   0.02017   0.01006  0.008604
   324/999     7.18G   0.02055  0.007856  0.005461   0.03386        43       640     0.476    0.8125    0.7506    0.6156   0.02014   0.01003  0.008715
   325/999     7.18G   0.02099  0.007784  0.005518   0.03429        36       640    0.4741    0.8133    0.7521    0.6178    0.0201   0.01002  0.008721
   326/999     7.18G   0.02076  0.007811   0.00533    0.0339        26       640    0.4794    0.8207    0.7471    0.6142   0.02008  0.009987  0.008769
   327/999     7.18G    0.0201  0.007338  0.005132   0.03257        19       640    0.4755    0.8096    0.7563    0.6212   0.02007  0.009953  0.008788
   328/999     7.18G   0.02075   0.00767  0.005557   0.03398        22       640    0.4782    0.8086     0.743    0.6109   0.02005  0.009927  0.008782
   329/999     7.18G    0.0206  0.007794  0.005286   0.03368        17       640    0.4742    0.8002    0.7421    0.6086      0.02  0.009881  0.008758
   330/999     7.18G   0.02086  0.007741  0.005427   0.03402        30       640    0.4893    0.8159    0.7579    0.6252   0.01998  0.009826  0.008822
   331/999     7.18G   0.02066  0.007754  0.005253   0.03366        29       640    0.4815    0.8148    0.7618    0.6285   0.01998  0.009822  0.008828
   332/999     7.18G   0.02009  0.007493  0.005128   0.03271        32       640    0.4779    0.8154    0.7585    0.6244   0.02001   0.00979  0.008841
   333/999     7.18G   0.02147  0.007764  0.005155   0.03439        17       640    0.4796    0.8141    0.7629    0.6288   0.02003  0.009786  0.008808
   334/999     7.18G   0.02064  0.007504  0.005397   0.03354        42       640    0.4831    0.8224    0.7547    0.6193   0.02006  0.009805  0.008819
   335/999     7.18G   0.02011  0.007791  0.005354   0.03325        25       640     0.479    0.8237    0.7563    0.6219   0.02006  0.009815  0.008829
   336/999     7.18G   0.02093  0.007819  0.004964   0.03372        22       640    0.4801    0.8242    0.7522    0.6155   0.02008  0.009838  0.008879
   337/999     7.18G   0.02093  0.007778  0.005074   0.03378        23       640    0.4832    0.8227    0.7561    0.6222   0.02007  0.009833  0.008848
   338/999     7.18G   0.02045  0.007613  0.004967   0.03303        32       640    0.4797    0.8182    0.7609    0.6252   0.02003  0.009843  0.008795
   339/999     7.18G   0.02069  0.007606  0.005274   0.03357        47       640    0.4774    0.8178    0.7624    0.6266   0.02004  0.009844  0.008768
   340/999     7.18G   0.02053  0.007855   0.00513   0.03352        21       640    0.4881    0.8206    0.7635    0.6282   0.02007  0.009836  0.008811
   341/999     7.18G   0.02059  0.007625  0.005243   0.03346        11       640    0.4891    0.8212    0.7632     0.626   0.02011  0.009813  0.008791
   342/999     7.18G   0.02053  0.007346  0.004858   0.03274        29       640    0.4865    0.8204     0.756    0.6199   0.02011  0.009786  0.008841
   343/999     7.18G   0.02085  0.007788  0.005149   0.03378        30       640    0.4866    0.8175    0.7589     0.624   0.02016  0.009776  0.008882
   344/999     7.18G   0.01998  0.007356  0.004622   0.03196        16       640    0.4862    0.8131    0.7588    0.6204   0.02018  0.009797   0.00895
   345/999     7.18G   0.02014  0.007264  0.004827   0.03223        20       640    0.4861    0.8117    0.7569    0.6206   0.02017  0.009806  0.009021
   346/999     7.18G    0.0208  0.007206  0.004928   0.03293        24       640    0.4905    0.8182    0.7593    0.6223   0.02017  0.009814  0.009073
   347/999     7.18G    0.0204  0.007726  0.004864   0.03299        27       640    0.4926    0.8186    0.7617    0.6229   0.02017   0.00985  0.009144
   348/999     7.18G   0.02029  0.007444  0.005068    0.0328        29       640    0.4936    0.8197    0.7656    0.6246   0.02018  0.009874  0.009232
   349/999     7.18G   0.01982   0.00733   0.00458   0.03173        21       640    0.4936    0.8185    0.7735    0.6328   0.02018  0.009903  0.009168
   350/999     7.18G   0.02065  0.007622  0.004886   0.03316        26       640    0.4757    0.8032    0.7607    0.6233   0.02019  0.009925  0.009176
   351/999     7.18G   0.02008   0.00754  0.004901   0.03252        22       640    0.5115    0.8423    0.7788    0.6412   0.02018  0.009905  0.009138
   352/999     7.18G   0.02074  0.007471   0.00492   0.03313        14       640    0.5093    0.8427    0.7797    0.6419   0.02018  0.009909  0.009157
   353/999     7.18G    0.0194  0.007196   0.00476   0.03135        27       640    0.5072    0.8381    0.7791    0.6453   0.02018  0.009921  0.009141
   354/999     7.18G   0.02033  0.007531  0.004865   0.03273        24       640    0.5031    0.8346    0.7768    0.6436   0.02017  0.009912  0.009121
   355/999     7.18G   0.02015  0.007446  0.004924   0.03252        13       640    0.4878    0.8211    0.7651    0.6329   0.02017  0.009909  0.009039
   356/999     7.18G   0.01994  0.007224  0.004921   0.03208        35       640    0.4853    0.8225     0.763    0.6323   0.02016   0.00993  0.009046
   357/999     7.18G   0.02022  0.007599  0.004969   0.03279        32       640    0.4851    0.8223      0.76    0.6243   0.02015  0.009939  0.009018
   358/999     7.18G   0.02047  0.007608  0.005173   0.03325        25       640    0.4869     0.822    0.7576    0.6225   0.02014  0.009958  0.008952
   359/999     7.18G   0.02041  0.007548  0.004906   0.03286        32       640    0.4845      0.82     0.755    0.6179   0.02014  0.009989  0.008907
   360/999     7.18G   0.02038  0.007505  0.004959   0.03284        22       640    0.4839    0.8189    0.7586      0.62   0.02013  0.009998  0.008873
   361/999     7.18G    0.0203   0.00735  0.004652    0.0323        31       640    0.4875    0.8208    0.7552    0.6154   0.02013   0.01001  0.008844
   362/999     7.18G    0.0195  0.007239  0.004493   0.03123        17       640    0.4831    0.8196    0.7633    0.6238   0.02015   0.01006  0.008804
   363/999     7.18G   0.02016  0.007297  0.004715   0.03217        31       640    0.4814    0.8182    0.7626    0.6271   0.02016   0.01008  0.008797
   364/999     7.18G   0.01977  0.007301  0.004688   0.03176        22       640    0.4806    0.8179    0.7589    0.6236   0.02016    0.0101  0.008778
   365/999     7.18G   0.01944  0.007175  0.004651   0.03127        21       640    0.4813    0.8165    0.7615    0.6249   0.02017   0.01011   0.00873
   366/999     7.18G   0.02023  0.007498  0.004951   0.03268        43       640    0.4828    0.8149    0.7639    0.6265   0.02017   0.01012   0.00871
   367/999     7.18G   0.02064   0.00762  0.004745     0.033        31       640     0.484    0.8181    0.7637    0.6268   0.02017   0.01011  0.008706
   368/999     7.18G   0.01977  0.007138  0.004552   0.03146        16       640    0.4857    0.8191     0.766     0.628   0.02017    0.0101  0.008701
   369/999     7.18G   0.01983  0.006949  0.004463   0.03124        21       640    0.4889     0.821    0.7679    0.6289   0.02017   0.01011  0.008683
   370/999     7.18G   0.01979  0.007557  0.004836   0.03218        30       640    0.4873    0.8218    0.7671    0.6304   0.02017    0.0101  0.008677
   371/999     7.18G   0.01976  0.007472  0.004615   0.03185        14       640    0.4867    0.8231    0.7668    0.6309   0.02017    0.0101  0.008647
   372/999     7.18G   0.01987  0.007411  0.004799   0.03208        25       640    0.4873    0.8241    0.7686    0.6304   0.02018    0.0101  0.008648
   373/999     7.18G   0.01966  0.007056  0.004525   0.03124        21       640    0.4907    0.8248    0.7728    0.6339   0.02018   0.01009  0.008631
   374/999     7.18G   0.02005  0.007355  0.004641   0.03204        35       640    0.4915     0.826    0.7746    0.6366   0.02017   0.01006  0.008608
   375/999     7.18G   0.01967  0.007341  0.004596    0.0316        11       640    0.4895    0.8294    0.7761    0.6378   0.02016   0.01004  0.008599
   376/999     7.18G    0.0191  0.007265  0.004765   0.03113        21       640    0.4838    0.8282    0.7652    0.6312   0.02015   0.01004  0.008621
   377/999     7.18G   0.01971  0.007469  0.004627    0.0318        35       640    0.4853    0.8301    0.7601    0.6235   0.02015   0.01005  0.008635
   378/999     7.18G   0.01955  0.006999  0.004625   0.03117        21       640    0.4879    0.8326    0.7609    0.6263   0.02014   0.01007  0.008629
   379/999     7.18G   0.01972  0.007303    0.0046   0.03163        23       640    0.4925    0.8321    0.7668    0.6298   0.02015   0.01006  0.008634
   380/999     7.18G   0.01972  0.007171  0.004429   0.03132        14       640    0.4936    0.8294    0.7654    0.6284   0.02015   0.01006  0.008661
   381/999     7.18G   0.01963  0.007196  0.004555   0.03138        21       640    0.4932    0.8196    0.7653    0.6294   0.02014   0.01006  0.008663
   382/999     7.18G    0.0199  0.007598  0.004799    0.0323        19       640    0.4939    0.8262    0.7704    0.6331   0.02014   0.01004  0.008692
   383/999     7.18G   0.01923  0.007402   0.00455   0.03118        17       640    0.4917    0.8233    0.7655    0.6292   0.02015   0.01003  0.008714
   384/999     7.18G   0.01975  0.007531  0.004708   0.03199        28       640    0.4936    0.8268    0.7704    0.6343   0.02017   0.01004  0.008702
   385/999     7.18G   0.01974  0.007447  0.004645   0.03183        41       640    0.4941    0.8267    0.7692    0.6331   0.02019   0.01006  0.008704
   386/999     7.18G   0.02041  0.007604  0.004779   0.03279        19       640    0.4943    0.8253     0.773    0.6358   0.02021   0.01007  0.008733
   387/999     7.18G   0.01867  0.007102  0.004348   0.03012        27       640    0.4948    0.8227      0.77    0.6331   0.02021   0.01008  0.008755
   388/999     7.18G   0.01993  0.007176  0.004441   0.03155         8       640    0.4932     0.822    0.7714    0.6351   0.02021   0.01009  0.008764
   389/999     7.18G   0.01947  0.007071  0.004397   0.03093        19       640    0.4924    0.8214    0.7713    0.6361    0.0202   0.01009  0.008768
   390/999     7.15G   0.01839  0.006552   0.00383   0.02877        25       640    0.4902    0.8211    0.7587    0.6259   0.02021   0.01096  0.008575
   391/999     7.18G   0.01933  0.006678  0.004125   0.03013        27       640      0.49    0.8203    0.7584    0.6245   0.02022   0.01097  0.008582
   392/999     7.18G   0.01901  0.006784  0.004213   0.03001        12       640    0.4897    0.8191     0.767    0.6318   0.02021   0.01096  0.008561
   393/999     7.18G    0.0195  0.006758  0.004188   0.03045        15       640    0.4896    0.8177    0.7667    0.6345    0.0202   0.01097   0.00857
   394/999     7.18G   0.01892  0.006709  0.004272    0.0299        32       640    0.4905    0.8171    0.7689    0.6379    0.0202   0.01098  0.008551
   395/999     7.18G   0.02034  0.007089  0.004413   0.03184        34       640    0.4927    0.8196     0.769    0.6376   0.02021     0.011  0.008541
   396/999     7.18G   0.01945  0.007072  0.004285   0.03081        27       640    0.4931    0.8204    0.7694    0.6369    0.0202     0.011  0.008547
   397/999     7.18G   0.01884  0.006838  0.004384   0.03006        11       640    0.4908    0.8178    0.7686    0.6361    0.0202     0.011  0.008574
   398/999     7.18G   0.01898  0.006934  0.004155   0.03007        28       640    0.4923    0.8178    0.7682    0.6361    0.0202   0.01101  0.008578
   399/999     7.18G   0.01938  0.007016  0.004429   0.03083        21       640    0.4939    0.8188    0.7684    0.6359   0.02021   0.01103  0.008594
   400/999     7.18G   0.01905  0.006785  0.004341   0.03017        15       640    0.4989    0.8213    0.7669    0.6346    0.0202   0.01103  0.008609
   401/999     7.18G   0.01872  0.006788  0.004242   0.02975        22       640    0.5014    0.8203    0.7668    0.6341    0.0202   0.01104  0.008629
   402/999     7.18G   0.01977  0.007057  0.004656   0.03149        13       640    0.5027    0.8125     0.767    0.6353   0.02019   0.01104  0.008661
   403/999     7.18G   0.01888   0.00704  0.004317   0.03023        30       640    0.5036    0.8135    0.7683    0.6373   0.02017   0.01105  0.008662
   404/999     7.18G   0.01894  0.007034  0.004422   0.03039        43       640    0.5038    0.8133    0.7691    0.6381   0.02016   0.01106  0.008681
   405/999     7.18G   0.01966   0.00707   0.00443   0.03116        36       640    0.5039    0.8126    0.7658    0.6343   0.02015   0.01106  0.008702
